COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
"BOOKS, PUBLICATIONS AND PRNTNG",JAPAN,NA,75824,0.412
"BOOKS, PUBLICATIONS AND PRNTNG",JORDAN,NA,13556434,0.607
"BOOKS, PUBLICATIONS AND PRNTNG",KAZAKHSTAN,NA,6353,0.048
"BOOKS, PUBLICATIONS AND PRNTNG",KENYA,NA,85652802,43.669
"BOOKS, PUBLICATIONS AND PRNTNG",KOREA DP RP,NA,460,0.011
"BOOKS, PUBLICATIONS AND PRNTNG",KOREA RP,NA,98648,0.195
"BOOKS, PUBLICATIONS AND PRNTNG",KUWAIT,NA,1355621,2.28
"BOOKS, PUBLICATIONS AND PRNTNG",KYRGHYZSTAN,NA,531040,0.596
"BOOKS, PUBLICATIONS AND PRNTNG",LAO PD RP,NA,12933,0.158
"BOOKS, PUBLICATIONS AND PRNTNG",LATVIA,NA,17520,0.014
"BOOKS, PUBLICATIONS AND PRNTNG",LEBANON,NA,82695,0.208
"BOOKS, PUBLICATIONS AND PRNTNG",LESOTHO,NA,23,0
"BOOKS, PUBLICATIONS AND PRNTNG",LIBERIA,NA,204114,0.264
"BOOKS, PUBLICATIONS AND PRNTNG",LIBYA,NA,25782,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",LITHUANIA,NA,178340,0.136
"BOOKS, PUBLICATIONS AND PRNTNG",LUXEMBOURG,NA,184,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",MACAO,NA,404,0.007
"BOOKS, PUBLICATIONS AND PRNTNG",MACEDONIA,NA,18897,0.055
"BOOKS, PUBLICATIONS AND PRNTNG",MADAGASCAR,NA,40798692,0.726
"BOOKS, PUBLICATIONS AND PRNTNG",MALAWI,NA,1952037,2.685
"BOOKS, PUBLICATIONS AND PRNTNG",MALAYSIA,NA,1859147,2.266
"BOOKS, PUBLICATIONS AND PRNTNG",MALDIVES,NA,10532233,3.915
"BOOKS, PUBLICATIONS AND PRNTNG",MALI,NA,180738,0.088
"BOOKS, PUBLICATIONS AND PRNTNG",MALTA,NA,647854,0.059
"BOOKS, PUBLICATIONS AND PRNTNG",MARSHALL ISLAND,NA,2000,0.006
"BOOKS, PUBLICATIONS AND PRNTNG",MARTINIQUE,NA,280,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",MAURITANIA,NA,749243,0.086
"BOOKS, PUBLICATIONS AND PRNTNG",MAURITIUS,NA,5723614,1.82
"BOOKS, PUBLICATIONS AND PRNTNG",MAYOTTE,NA,81600,0.016
"BOOKS, PUBLICATIONS AND PRNTNG",MEXICO,NA,1981037,1.431
"BOOKS, PUBLICATIONS AND PRNTNG",MOLDOVA,NA,8,0
"BOOKS, PUBLICATIONS AND PRNTNG",MONACO,NA,230,0
"BOOKS, PUBLICATIONS AND PRNTNG",MONGOLIA,NA,207,0.003
"BOOKS, PUBLICATIONS AND PRNTNG",MONTSERRAT,NA,202,0
"BOOKS, PUBLICATIONS AND PRNTNG",MOROCCO,NA,375600,0.342
"BOOKS, PUBLICATIONS AND PRNTNG",MOZAMBIQUE,NA,11307330,4.858
"BOOKS, PUBLICATIONS AND PRNTNG",MYANMAR,NA,76976920,0.566
"BOOKS, PUBLICATIONS AND PRNTNG",NAMIBIA,NA,62481,0.041
"BOOKS, PUBLICATIONS AND PRNTNG",NAURU RP,NA,700,0.004
"BOOKS, PUBLICATIONS AND PRNTNG",NEPAL,NA,20345948,10.846
"BOOKS, PUBLICATIONS AND PRNTNG",NETHERLAND,NA,4848085,5.504
"BOOKS, PUBLICATIONS AND PRNTNG",NETHERLANDANTIL,NA,8286,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",NEW CALEDONIA,NA,20,0
"BOOKS, PUBLICATIONS AND PRNTNG",NEW ZEALAND,NA,501472,0.758
"BOOKS, PUBLICATIONS AND PRNTNG",NICARAGUA,NA,42845,0.01
"BOOKS, PUBLICATIONS AND PRNTNG",NIGER,NA,2105056,1.618
"BOOKS, PUBLICATIONS AND PRNTNG",NIGERIA,NA,32022451,18.476
"BOOKS, PUBLICATIONS AND PRNTNG",NORWAY,NA,176758,0.3
"BOOKS, PUBLICATIONS AND PRNTNG",OMAN,NA,9950731,1.865
"BOOKS, PUBLICATIONS AND PRNTNG",PAKISTAN IR,NA,2647534,3.86
"BOOKS, PUBLICATIONS AND PRNTNG",PALAU,NA,100,0
"BOOKS, PUBLICATIONS AND PRNTNG",PANAMA REPUBLIC,NA,1095482,0.658
"BOOKS, PUBLICATIONS AND PRNTNG",PAPUA N GNA,NA,441288,0.727
"BOOKS, PUBLICATIONS AND PRNTNG",PARAGUAY,NA,51408,0.064
"BOOKS, PUBLICATIONS AND PRNTNG",PERU,NA,260028,0.181
"BOOKS, PUBLICATIONS AND PRNTNG",PHILIPPINES,NA,2783698,2.133
"BOOKS, PUBLICATIONS AND PRNTNG",POLAND,NA,206826,0.338
"BOOKS, PUBLICATIONS AND PRNTNG",PORTUGAL,NA,233112,0.409
"BOOKS, PUBLICATIONS AND PRNTNG",PUERTO RICO,NA,92322,0.154
"BOOKS, PUBLICATIONS AND PRNTNG",QATAR,NA,1487716,1.882
"BOOKS, PUBLICATIONS AND PRNTNG",REUNION,NA,114523,0.156
"BOOKS, PUBLICATIONS AND PRNTNG",ROMANIA,NA,25291639,0.371
"BOOKS, PUBLICATIONS AND PRNTNG",RUSSIA,NA,1609082,3.767
"BOOKS, PUBLICATIONS AND PRNTNG",RWANDA,NA,48404,0.755
"BOOKS, PUBLICATIONS AND PRNTNG",SAMOA,NA,1083702,0.042
"BOOKS, PUBLICATIONS AND PRNTNG",SAO TOME,NA,110,0.002
"BOOKS, PUBLICATIONS AND PRNTNG",SAUDI ARAB,NA,2583124,4.329
"BOOKS, PUBLICATIONS AND PRNTNG",SENEGAL,NA,675530,0.43
"BOOKS, PUBLICATIONS AND PRNTNG",SERBIA,NA,67961,0.393
"BOOKS, PUBLICATIONS AND PRNTNG",SEYCHELLES,NA,74464,0.046
"BOOKS, PUBLICATIONS AND PRNTNG",SIERRA LEONE,NA,5521985,2.221
"BOOKS, PUBLICATIONS AND PRNTNG",SINGAPORE,NA,5980228,3.194
"BOOKS, PUBLICATIONS AND PRNTNG",SLOVAK REP,NA,101476,0.047
"BOOKS, PUBLICATIONS AND PRNTNG",SLOVENIA,NA,156827,0.179
"BOOKS, PUBLICATIONS AND PRNTNG",SOLOMON IS,NA,17940,0.018
"BOOKS, PUBLICATIONS AND PRNTNG",SOMALIA,NA,320993,0.12
"BOOKS, PUBLICATIONS AND PRNTNG",SOUTH AFRICA,NA,35738374,4.208
"BOOKS, PUBLICATIONS AND PRNTNG",SOUTH SUDAN,NA,526,0.029
"BOOKS, PUBLICATIONS AND PRNTNG",SPAIN,NA,5576665,2.804
"BOOKS, PUBLICATIONS AND PRNTNG",SRI LANKA DSR,NA,8020959,7.136
"BOOKS, PUBLICATIONS AND PRNTNG",ST KITT N A,NA,15480,0.002
"BOOKS, PUBLICATIONS AND PRNTNG",ST LUCIA,NA,500,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",ST VINCENT,NA,2320,0.001
"BOOKS, PUBLICATIONS AND PRNTNG",STATE OF PALESTINE,NA,41,0
"BOOKS, PUBLICATIONS AND PRNTNG",SUDAN,NA,9530845,4.987
"BOOKS, PUBLICATIONS AND PRNTNG",SURINAME,NA,16326,0.032
"BOOKS, PUBLICATIONS AND PRNTNG",SWAZILAND,NA,19075,0.008
"BOOKS, PUBLICATIONS AND PRNTNG",SWEDEN,NA,224615,0.407
"BOOKS, PUBLICATIONS AND PRNTNG",SWITZERLAND,NA,159320,0.114
"BOOKS, PUBLICATIONS AND PRNTNG",SYRIA,NA,233,0.007
"BOOKS, PUBLICATIONS AND PRNTNG",TAIWAN,NA,251411,0.157
"BOOKS, PUBLICATIONS AND PRNTNG",TAJIKISTAN,NA,1687496,0.015
"BOOKS, PUBLICATIONS AND PRNTNG",TANZANIA REP,NA,50051885,7.722
"BOOKS, PUBLICATIONS AND PRNTNG",THAILAND,NA,733136,1.593
"BOOKS, PUBLICATIONS AND PRNTNG",TIMOR-LESTE,NA,108330,0.035
"BOOKS, PUBLICATIONS AND PRNTNG",TOGO,NA,1170541,0.539
"BOOKS, PUBLICATIONS AND PRNTNG",TRINIDAD,NA,532259,0.422
"BOOKS, PUBLICATIONS AND PRNTNG",TUNISIA,NA,5957,0.062
"BOOKS, PUBLICATIONS AND PRNTNG",TURKEY,NA,306542,1.488
"BOOKS, PUBLICATIONS AND PRNTNG",TURKMENISTAN,NA,4163,0.003
"BOOKS, PUBLICATIONS AND PRNTNG",U ARAB EMTS,NA,7408525,11.385
"BOOKS, PUBLICATIONS AND PRNTNG",U K,NA,64563267,28.311
"BOOKS, PUBLICATIONS AND PRNTNG",U S A,NA,93333497,66.67
"BOOKS, PUBLICATIONS AND PRNTNG",UGANDA,NA,14329726,1.988
"BOOKS, PUBLICATIONS AND PRNTNG",UKRAINE,NA,28698,0.256
"BOOKS, PUBLICATIONS AND PRNTNG",URUGUAY,NA,361416,0.618
"BOOKS, PUBLICATIONS AND PRNTNG",UZBEKISTAN,NA,38590,0.134
"BOOKS, PUBLICATIONS AND PRNTNG",VANUATU REP,NA,20675,0.062
"BOOKS, PUBLICATIONS AND PRNTNG",VENEZUELA,NA,1501,0
"BOOKS, PUBLICATIONS AND PRNTNG",VIETNAM SOC REP,NA,66262,0.31
"BOOKS, PUBLICATIONS AND PRNTNG",VIRGIN IS US,NA,1125,0.002
"BOOKS, PUBLICATIONS AND PRNTNG",YEMEN REPUBLC,NA,25576,0.011
"BOOKS, PUBLICATIONS AND PRNTNG",ZAMBIA,NA,5426556,3.216
"BOOKS, PUBLICATIONS AND PRNTNG",ZIMBABWE,NA,227262,0.043
NEWSPRINT,ALGERIA,TON,52,0.031
NEWSPRINT,ANGOLA,TON,98,0.06
NEWSPRINT,ARGENTINA,TON,25,0.022
NEWSPRINT,AUSTRALIA,TON,0,0
NEWSPRINT,BAHARAIN IS,TON,0,0
NEWSPRINT,BENIN,TON,36,0.022
NEWSPRINT,BHUTAN,TON,78,0.088
NEWSPRINT,BOTSWANA,TON,24,0.017
NEWSPRINT,CAMBODIA,TON,142,0.101
NEWSPRINT,CAMEROON,TON,293,0.195
NEWSPRINT,CANADA,TON,0,0
NEWSPRINT,CHILE,TON,400,0.251
NEWSPRINT,COLOMBIA,TON,1,0.005
NEWSPRINT,CONGO D. REP.,TON,36,0.026
NEWSPRINT,ETHIOPIA,TON,427,0.276
NEWSPRINT,FIJI IS,TON,1,0.002
NEWSPRINT,GERMANY,TON,1,0.001
NEWSPRINT,GHANA,TON,136,0.105
NEWSPRINT,IRAN,TON,124,0.08
NEWSPRINT,JAPAN,TON,0,0.001
NEWSPRINT,KENYA,TON,1898,1.384
NEWSPRINT,LIBERIA,TON,54,0.039
NEWSPRINT,MADAGASCAR,TON,835,0.435
NEWSPRINT,MALAWI,TON,75,0.06
NEWSPRINT,MALAYSIA,TON,0,0
NEWSPRINT,MALDIVES,TON,0,0.003
NEWSPRINT,MAURITIUS,TON,192,0.136
NEWSPRINT,MOZAMBIQUE,TON,249,0.162
NEWSPRINT,NEPAL,TON,1276,0.913
NEWSPRINT,NETHERLAND,TON,0,0
NEWSPRINT,NEW ZEALAND,TON,0,0
NEWSPRINT,PERU,TON,27,0.019
NEWSPRINT,PORTUGAL,TON,25,0.013
NEWSPRINT,QATAR,TON,0,0
NEWSPRINT,RWANDA,TON,18,0.01
NEWSPRINT,SAUDI ARAB,TON,25,0.018
NEWSPRINT,SENEGAL,TON,142,0.094
NEWSPRINT,SINGAPORE,TON,38,0.027
NEWSPRINT,SOUTH AFRICA,TON,267,0.177
NEWSPRINT,SRI LANKA DSR,TON,1130,0.791
NEWSPRINT,TAIWAN,TON,0,0
NEWSPRINT,TANZANIA REP,TON,1107,0.76
NEWSPRINT,THAILAND,TON,100,0.075
NEWSPRINT,TOGO,TON,229,0.157
NEWSPRINT,TURKEY,TON,26,0.013
NEWSPRINT,U ARAB EMTS,TON,2039,1.285
NEWSPRINT,U K,TON,0,0
NEWSPRINT,U S A,TON,22,0.02
NEWSPRINT,UGANDA,TON,174,0.118
NEWSPRINT,VENEZUELA,TON,692,0.498
NEWSPRINT,YEMEN REPUBLC,TON,184,0.109
NEWSPRINT,ZIMBABWE,TON,25,0.017
"PAPER, PAPER BOARD AND PRODUCT",AFGHANISTAN,NA,2452556,2.503
"PAPER, PAPER BOARD AND PRODUCT",ALBANIA,NA,1242566,1.133
"PAPER, PAPER BOARD AND PRODUCT",ALGERIA,NA,1422993,4.105
"PAPER, PAPER BOARD AND PRODUCT",ANGOLA,NA,6280934,7.459
"PAPER, PAPER BOARD AND PRODUCT",ANGUILLA,NA,0,0
"PAPER, PAPER BOARD AND PRODUCT",ANTIGUA,NA,506,0.002
"PAPER, PAPER BOARD AND PRODUCT",ARGENTINA,NA,469849,0.562
"PAPER, PAPER BOARD AND PRODUCT",ARMENIA,NA,108268,0.344
"PAPER, PAPER BOARD AND PRODUCT",ARUBA,NA,15850,0.011
"PAPER, PAPER BOARD AND PRODUCT",AUSTRALIA,NA,6973083,15.094
"PAPER, PAPER BOARD AND PRODUCT",AUSTRIA,NA,159516,0.252
"PAPER, PAPER BOARD AND PRODUCT",AZERBAIJAN,NA,24796,0.048
"PAPER, PAPER BOARD AND PRODUCT",BAHAMAS,NA,18660,0.042
"PAPER, PAPER BOARD AND PRODUCT",BAHARAIN IS,NA,13712504,9.048
